date,username,tweet,tweet_tokens,tweet_tokens_fdist,tweet_tokens_WSW,final_tweet,sentiment
2022-10-24 11:48:12+00:00,VIVAcoid,pemkot surabaya gerojok blt bbm rp untuk pengemudi,"['pemkot', 'surabaya', 'gerojok', 'blt', 'bbm', 'rp', 'untuk', 'pengemudi']",<FreqDist with 8 samples and 8 outcomes>,"['pemkot', 'surabaya', 'gerojok', 'blt', 'bbm', 'rp', 'pengemudi']",pemkot surabaya gerojok blt bbm rp pengemudi,0.0
2022-10-24 11:46:48+00:00,Presiden_bcd,pemberian blt oleh pemerintah yg berdampak thdp perputaran roda perekonomian,"['pemberian', 'blt', 'oleh', 'pemerintah', 'yg', 'berdampak', 'thdp', 'perputaran', 'roda', 'perekonomian']",<FreqDist with 10 samples and 10 outcomes>,"['pemberian', 'blt', 'pemerintah', 'berdampak', 'thdp', 'perputaran', 'roda', 'perekonomian']",pemberian blt pemerintah berdampak thdp perputaran roda perekonomian,0.0
2022-10-24 11:41:03+00:00,IDNTimesJatim,cair rp ribu peroang perbulan,"['cair', 'rp', 'ribu', 'peroang', 'perbulan']",<FreqDist with 5 samples and 5 outcomes>,"['cair', 'rp', 'ribu', 'peroang', 'perbulan']",cair rp ribu peroang perbulan,0.0
2022-10-24 11:40:58+00:00,AbangSatus,pemberian blt oleh pemerintah yg berdampak thdp perputaran roda perekonomian,"['pemberian', 'blt', 'oleh', 'pemerintah', 'yg', 'berdampak', 'thdp', 'perputaran', 'roda', 'perekonomian']",<FreqDist with 10 samples and 10 outcomes>,"['pemberian', 'blt', 'pemerintah', 'berdampak', 'thdp', 'perputaran', 'roda', 'perekonomian']",pemberian blt pemerintah berdampak thdp perputaran roda perekonomian,0.0
2022-10-24 11:40:26+00:00,AbangSatus,pemberian blt oleh pemerintah yg berdampak thdp perputaran roda perekonomian,"['pemberian', 'blt', 'oleh', 'pemerintah', 'yg', 'berdampak', 'thdp', 'perputaran', 'roda', 'perekonomian']",<FreqDist with 10 samples and 10 outcomes>,"['pemberian', 'blt', 'pemerintah', 'berdampak', 'thdp', 'perputaran', 'roda', 'perekonomian']",pemberian blt pemerintah berdampak thdp perputaran roda perekonomian,0.0
2022-10-24 11:39:48+00:00,AbangSatus,pemberian blt oleh pemerintah yg berdampak thdp perputaran roda perekonomian,"['pemberian', 'blt', 'oleh', 'pemerintah', 'yg', 'berdampak', 'thdp', 'perputaran', 'roda', 'perekonomian']",<FreqDist with 10 samples and 10 outcomes>,"['pemberian', 'blt', 'pemerintah', 'berdampak', 'thdp', 'perputaran', 'roda', 'perekonomian']",pemberian blt pemerintah berdampak thdp perputaran roda perekonomian,0.0
2022-10-24 11:39:45+00:00,Havez1999,blt bbm bantalan sosial,"['blt', 'bbm', 'bantalan', 'sosial']",<FreqDist with 4 samples and 4 outcomes>,"['blt', 'bbm', 'bantalan', 'sosial']",blt bbm bantalan sosial,1.0
2022-10-24 11:39:00+00:00,AbangSatus,prayoga pemberian blt oleh pemerintah yg berdampak thdp perputaran roda perekonomian,"['prayoga', 'pemberian', 'blt', 'oleh', 'pemerintah', 'yg', 'berdampak', 'thdp', 'perputaran', 'roda', 'perekonomian']",<FreqDist with 11 samples and 11 outcomes>,"['prayoga', 'pemberian', 'blt', 'pemerintah', 'berdampak', 'thdp', 'perputaran', 'roda', 'perekonomian']",prayoga pemberian blt pemerintah berdampak thdp perputaran roda perekonomian,0.0
2022-10-24 11:38:22+00:00,AbangSatus,pemberian blt oleh pemerintah yg berdampak thdp perputaran roda perekonomian,"['pemberian', 'blt', 'oleh', 'pemerintah', 'yg', 'berdampak', 'thdp', 'perputaran', 'roda', 'perekonomian']",<FreqDist with 10 samples and 10 outcomes>,"['pemberian', 'blt', 'pemerintah', 'berdampak', 'thdp', 'perputaran', 'roda', 'perekonomian']",pemberian blt pemerintah berdampak thdp perputaran roda perekonomian,0.0
2022-10-24 11:37:11+00:00,AbangSatus,pemberian blt oleh pemerintah yg berdampak thdp perputaran roda perekonomian,"['pemberian', 'blt', 'oleh', 'pemerintah', 'yg', 'berdampak', 'thdp', 'perputaran', 'roda', 'perekonomian']",<FreqDist with 10 samples and 10 outcomes>,"['pemberian', 'blt', 'pemerintah', 'berdampak', 'thdp', 'perputaran', 'roda', 'perekonomian']",pemberian blt pemerintah berdampak thdp perputaran roda perekonomian,0.0
2022-10-24 11:36:34+00:00,AbangSatus,pemberian blt oleh pemerintah yg berdampak thdp perputaran roda perekonomian,"['pemberian', 'blt', 'oleh', 'pemerintah', 'yg', 'berdampak', 'thdp', 'perputaran', 'roda', 'perekonomian']",<FreqDist with 10 samples and 10 outcomes>,"['pemberian', 'blt', 'pemerintah', 'berdampak', 'thdp', 'perputaran', 'roda', 'perekonomian']",pemberian blt pemerintah berdampak thdp perputaran roda perekonomian,0.0
2022-10-24 11:34:08+00:00,Dellavanilaura,pemberian blt oleh pemerintah yg berdampak thdp perputaran roda perekonomian,"['pemberian', 'blt', 'oleh', 'pemerintah', 'yg', 'berdampak', 'thdp', 'perputaran', 'roda', 'perekonomian']",<FreqDist with 10 samples and 10 outcomes>,"['pemberian', 'blt', 'pemerintah', 'berdampak', 'thdp', 'perputaran', 'roda', 'perekonomian']",pemberian blt pemerintah berdampak thdp perputaran roda perekonomian,0.0
2022-10-24 11:31:34+00:00,Dellavanilaura,pemberian blt oleh pemerintah yg berdampak thdp perputaran roda perekonomian,"['pemberian', 'blt', 'oleh', 'pemerintah', 'yg', 'berdampak', 'thdp', 'perputaran', 'roda', 'perekonomian']",<FreqDist with 10 samples and 10 outcomes>,"['pemberian', 'blt', 'pemerintah', 'berdampak', 'thdp', 'perputaran', 'roda', 'perekonomian']",pemberian blt pemerintah berdampak thdp perputaran roda perekonomian,0.0
2022-10-24 11:31:34+00:00,kriazzeaserrano,penyaluran blt bbm hampir persen dki jakarta,"['penyaluran', 'blt', 'bbm', 'hampir', 'persen', 'dki', 'jakarta']",<FreqDist with 7 samples and 7 outcomes>,"['penyaluran', 'blt', 'bbm', 'persen', 'dki', 'jakarta']",penyaluran blt bbm persen dki jakarta,0.0
2022-10-24 11:31:26+00:00,kriazzeaserrano,masyarakat apresiasi blt untuk rakyat dki jakarta,"['masyarakat', 'apresiasi', 'blt', 'untuk', 'rakyat', 'dki', 'jakarta']",<FreqDist with 7 samples and 7 outcomes>,"['masyarakat', 'apresiasi', 'blt', 'rakyat', 'dki', 'jakarta']",masyarakat apresiasi blt rakyat dki jakarta,0.0
2022-10-24 11:31:02+00:00,kriazzeaserrano,alhamdulillah blt cair lagi dki jakarta,"['alhamdulillah', 'blt', 'cair', 'lagi', 'dki', 'jakarta']",<FreqDist with 6 samples and 6 outcomes>,"['alhamdulillah', 'blt', 'cair', 'dki', 'jakarta']",alhamdulillah blt cair dki jakarta,0.0
2022-10-24 11:30:34+00:00,kriazzeaserrano,mendukung program pemerintah percepat penyaluran blt di wilayah dki jakarta amp sekitarnya,"['mendukung', 'program', 'pemerintah', 'percepat', 'penyaluran', 'blt', 'di', 'wilayah', 'dki', 'jakarta', 'amp', 'sekitarnya']",<FreqDist with 12 samples and 12 outcomes>,"['mendukung', 'program', 'pemerintah', 'percepat', 'penyaluran', 'blt', 'wilayah', 'dki', 'jakarta']",mendukung program pemerintah percepat penyaluran blt wilayah dki jakarta,1.0
2022-10-24 11:30:04+00:00,RMOLJatim_id,tangani dampak inflasi pemkot surabaya gelontorkan rp miliar blt bbm kepada pengemudi pemerintah kota pemkot,"['tangani', 'dampak', 'inflasi', 'pemkot', 'surabaya', 'gelontorkan', 'rp', 'miliar', 'blt', 'bbm', 'kepada', 'pengemudi', 'pemerintah', 'kota', 'pemkot']",<FreqDist with 14 samples and 15 outcomes>,"['tangani', 'dampak', 'inflasi', 'pemkot', 'surabaya', 'gelontorkan', 'rp', 'miliar', 'blt', 'bbm', 'pengemudi', 'pemerintah', 'kota', 'pemkot']",tangani dampak inflasi pemkot surabaya gelontorkan rp miliar blt bbm pengemudi pemerintah kota pemkot,-1.0
2022-10-24 11:29:59+00:00,kriazzeaserrano,mantap blt cair semoga bermanfaat untuk para warga dki jakarta,"['mantap', 'blt', 'cair', 'semoga', 'bermanfaat', 'untuk', 'para', 'warga', 'dki', 'jakarta']",<FreqDist with 10 samples and 10 outcomes>,"['mantap', 'blt', 'cair', 'semoga', 'bermanfaat', 'warga', 'dki', 'jakarta']",mantap blt cair semoga bermanfaat warga dki jakarta,1.0
2022-10-24 11:28:55+00:00,Dewilesta7,mari kita dukung dan kawal penyaluran blt di wilayah dki jakarta yang tepat sasaran,"['mari', 'kita', 'dukung', 'dan', 'kawal', 'penyaluran', 'blt', 'di', 'wilayah', 'dki', 'jakarta', 'yang', 'tepat', 'sasaran']",<FreqDist with 14 samples and 14 outcomes>,"['mari', 'dukung', 'kawal', 'penyaluran', 'blt', 'wilayah', 'dki', 'jakarta', 'sasaran']",mari dukung kawal penyaluran blt wilayah dki jakarta sasaran,1.0
2022-10-24 11:28:29+00:00,Dewilesta7,asyik blt cair untuk kita dan para abangmpok ojol bulan oktober dki jakarta,"['asyik', 'blt', 'cair', 'untuk', 'kita', 'dan', 'para', 'abangmpok', 'ojol', 'bulan', 'oktober', 'dki', 'jakarta']",<FreqDist with 13 samples and 13 outcomes>,"['asyik', 'blt', 'cair', 'abangmpok', 'ojol', 'oktober', 'dki', 'jakarta']",asyik blt cair abangmpok ojol oktober dki jakarta,1.0
2022-10-24 11:27:57+00:00,Dewilesta7,masyarakat sangatlah mengapresiasi blt untuk rakyat di wilayah dki jakarta yang tepat sasaran,"['masyarakat', 'sangatlah', 'mengapresiasi', 'blt', 'untuk', 'rakyat', 'di', 'wilayah', 'dki', 'jakarta', 'yang', 'tepat', 'sasaran']",<FreqDist with 13 samples and 13 outcomes>,"['masyarakat', 'mengapresiasi', 'blt', 'rakyat', 'wilayah', 'dki', 'jakarta', 'sasaran']",masyarakat mengapresiasi blt rakyat wilayah dki jakarta sasaran,1.0
2022-10-24 11:27:15+00:00,Dewilesta7,mendukung pembagian blt tepat sasaran dki jakarta,"['mendukung', 'pembagian', 'blt', 'tepat', 'sasaran', 'dki', 'jakarta']",<FreqDist with 7 samples and 7 outcomes>,"['mendukung', 'pembagian', 'blt', 'sasaran', 'dki', 'jakarta']",mendukung pembagian blt sasaran dki jakarta,1.0
2022-10-24 11:27:00+00:00,Dellavanilaura,pemberian blt oleh pemerintah yg berdampak thdp perputaran roda perekonomian,"['pemberian', 'blt', 'oleh', 'pemerintah', 'yg', 'berdampak', 'thdp', 'perputaran', 'roda', 'perekonomian']",<FreqDist with 10 samples and 10 outcomes>,"['pemberian', 'blt', 'pemerintah', 'berdampak', 'thdp', 'perputaran', 'roda', 'perekonomian']",pemberian blt pemerintah berdampak thdp perputaran roda perekonomian,0.0
2022-10-24 11:26:47+00:00,Dewilesta7,pembagian blt mudah dan tepat sasaran dki jakarta,"['pembagian', 'blt', 'mudah', 'dan', 'tepat', 'sasaran', 'dki', 'jakarta']",<FreqDist with 8 samples and 8 outcomes>,"['pembagian', 'blt', 'mudah', 'sasaran', 'dki', 'jakarta']",pembagian blt mudah sasaran dki jakarta,1.0
2022-10-24 11:25:26+00:00,Dellavanilaura,pemberian blt oleh pemerintah yg berdampak thdp perputaran roda perekonomian,"['pemberian', 'blt', 'oleh', 'pemerintah', 'yg', 'berdampak', 'thdp', 'perputaran', 'roda', 'perekonomian']",<FreqDist with 10 samples and 10 outcomes>,"['pemberian', 'blt', 'pemerintah', 'berdampak', 'thdp', 'perputaran', 'roda', 'perekonomian']",pemberian blt pemerintah berdampak thdp perputaran roda perekonomian,0.0
2022-10-24 11:25:23+00:00,Koramil14_klego,babinsa karangmojo serma suprapto giat pemberiah benih padi sumber dana blt dd bersama apem desa karangmojo,"['babinsa', 'karangmojo', 'serma', 'suprapto', 'giat', 'pemberiah', 'benih', 'padi', 'sumber', 'dana', 'blt', 'dd', 'bersama', 'apem', 'desa', 'karangmojo']",<FreqDist with 15 samples and 16 outcomes>,"['babinsa', 'karangmojo', 'serma', 'suprapto', 'giat', 'pemberiah', 'benih', 'padi', 'sumber', 'dana', 'blt', 'dd', 'apem', 'desa', 'karangmojo']",babinsa karangmojo serma suprapto giat pemberiah benih padi sumber dana blt dd apem desa karangmojo,1.0
2022-10-24 11:24:06+00:00,PRDepok,cuma masyarakat kategori ini yang bisa dapat blt balita cek nama penerima di sini dan dapatkan rp,"['cuma', 'masyarakat', 'kategori', 'ini', 'yang', 'bisa', 'dapat', 'blt', 'balita', 'cek', 'nama', 'penerima', 'di', 'sini', 'dan', 'dapatkan', 'rp']",<FreqDist with 17 samples and 17 outcomes>,"['masyarakat', 'kategori', 'blt', 'balita', 'cek', 'nama', 'penerima', 'dapatkan', 'rp']",masyarakat kategori blt balita cek nama penerima dapatkan rp,0.0
2022-10-24 11:24:06+00:00,pikiran_rakyat,cuma masyarakat kategori ini yang bisa dapat blt balita cek nama penerima di sini dan dapatkan rp,"['cuma', 'masyarakat', 'kategori', 'ini', 'yang', 'bisa', 'dapat', 'blt', 'balita', 'cek', 'nama', 'penerima', 'di', 'sini', 'dan', 'dapatkan', 'rp']",<FreqDist with 17 samples and 17 outcomes>,"['masyarakat', 'kategori', 'blt', 'balita', 'cek', 'nama', 'penerima', 'dapatkan', 'rp']",masyarakat kategori blt balita cek nama penerima dapatkan rp,0.0
2022-10-24 11:23:21+00:00,Dellavanilaura,pemberian blt oleh pemerintah yg berdampak thdp perputaran roda perekonomian,"['pemberian', 'blt', 'oleh', 'pemerintah', 'yg', 'berdampak', 'thdp', 'perputaran', 'roda', 'perekonomian']",<FreqDist with 10 samples and 10 outcomes>,"['pemberian', 'blt', 'pemerintah', 'berdampak', 'thdp', 'perputaran', 'roda', 'perekonomian']",pemberian blt pemerintah berdampak thdp perputaran roda perekonomian,0.0
2022-10-24 11:21:42+00:00,AkiP_4648,moriya rena menjadi cover majalah blt graph vol yang akan rilis tanggal oktober,"['moriya', 'rena', 'menjadi', 'cover', 'majalah', 'blt', 'graph', 'vol', 'yang', 'akan', 'rilis', 'tanggal', 'oktober']",<FreqDist with 13 samples and 13 outcomes>,"['moriya', 'rena', 'cover', 'majalah', 'blt', 'graph', 'vol', 'rilis', 'tanggal', 'oktober']",moriya rena cover majalah blt graph vol rilis tanggal oktober,0.0
2022-10-24 11:16:04+00:00,anggun2908,ayo bijak manfaatkan blt bbm,"['ayo', 'bijak', 'manfaatkan', 'blt', 'bbm']",<FreqDist with 5 samples and 5 outcomes>,"['ayo', 'bijak', 'manfaatkan', 'blt', 'bbm']",ayo bijak manfaatkan blt bbm,1.0
2022-10-24 11:15:53+00:00,anggun2908,manfaatkan penggunaan blt bbm dengan bijak,"['manfaatkan', 'penggunaan', 'blt', 'bbm', 'dengan', 'bijak']",<FreqDist with 6 samples and 6 outcomes>,"['manfaatkan', 'penggunaan', 'blt', 'bbm', 'bijak']",manfaatkan penggunaan blt bbm bijak,1.0
2022-10-24 11:14:20+00:00,anggun2908,blt bbm dongkrak daya beli masyarakat,"['blt', 'bbm', 'dongkrak', 'daya', 'beli', 'masyarakat']",<FreqDist with 6 samples and 6 outcomes>,"['blt', 'bbm', 'dongkrak', 'daya', 'beli', 'masyarakat']",blt bbm dongkrak daya beli masyarakat,0.0
2022-10-24 11:14:15+00:00,Deviasuryadania,pemberian blt oleh pemerintah yg berdampak thdp perputaran roda perekonomian,"['pemberian', 'blt', 'oleh', 'pemerintah', 'yg', 'berdampak', 'thdp', 'perputaran', 'roda', 'perekonomian']",<FreqDist with 10 samples and 10 outcomes>,"['pemberian', 'blt', 'pemerintah', 'berdampak', 'thdp', 'perputaran', 'roda', 'perekonomian']",pemberian blt pemerintah berdampak thdp perputaran roda perekonomian,0.0
2022-10-24 11:13:36+00:00,Deviasuryadania,pemberian blt oleh pemerintah yg berdampak thdp perputaran roda perekonomian,"['pemberian', 'blt', 'oleh', 'pemerintah', 'yg', 'berdampak', 'thdp', 'perputaran', 'roda', 'perekonomian']",<FreqDist with 10 samples and 10 outcomes>,"['pemberian', 'blt', 'pemerintah', 'berdampak', 'thdp', 'perputaran', 'roda', 'perekonomian']",pemberian blt pemerintah berdampak thdp perputaran roda perekonomian,0.0
2022-10-24 11:12:52+00:00,Deviasuryadania,pemberian blt oleh pemerintah yg berdampak thdp perputaran roda perekonomian,"['pemberian', 'blt', 'oleh', 'pemerintah', 'yg', 'berdampak', 'thdp', 'perputaran', 'roda', 'perekonomian']",<FreqDist with 10 samples and 10 outcomes>,"['pemberian', 'blt', 'pemerintah', 'berdampak', 'thdp', 'perputaran', 'roda', 'perekonomian']",pemberian blt pemerintah berdampak thdp perputaran roda perekonomian,0.0
2022-10-24 11:11:27+00:00,Deviasuryadania,pemberian blt oleh pemerintah yg berdampak thdp perputaran roda perekonomian,"['pemberian', 'blt', 'oleh', 'pemerintah', 'yg', 'berdampak', 'thdp', 'perputaran', 'roda', 'perekonomian']",<FreqDist with 10 samples and 10 outcomes>,"['pemberian', 'blt', 'pemerintah', 'berdampak', 'thdp', 'perputaran', 'roda', 'perekonomian']",pemberian blt pemerintah berdampak thdp perputaran roda perekonomian,0.0
2022-10-24 11:10:02+00:00,Deviasuryadania,pemberian blt oleh pemerintah yg berdampak thdp perputaran roda perekonomian,"['pemberian', 'blt', 'oleh', 'pemerintah', 'yg', 'berdampak', 'thdp', 'perputaran', 'roda', 'perekonomian']",<FreqDist with 10 samples and 10 outcomes>,"['pemberian', 'blt', 'pemerintah', 'berdampak', 'thdp', 'perputaran', 'roda', 'perekonomian']",pemberian blt pemerintah berdampak thdp perputaran roda perekonomian,0.0
2022-10-24 11:08:49+00:00,Deviasuryadania,pemberian blt oleh pemerintah yg berdampak thdp perputaran roda perekonomian,"['pemberian', 'blt', 'oleh', 'pemerintah', 'yg', 'berdampak', 'thdp', 'perputaran', 'roda', 'perekonomian']",<FreqDist with 10 samples and 10 outcomes>,"['pemberian', 'blt', 'pemerintah', 'berdampak', 'thdp', 'perputaran', 'roda', 'perekonomian']",pemberian blt pemerintah berdampak thdp perputaran roda perekonomian,0.0
2022-10-24 11:08:05+00:00,Deviasuryadania,pemberian blt oleh pemerintah yg berdampak thdp perputaran roda perekonomian,"['pemberian', 'blt', 'oleh', 'pemerintah', 'yg', 'berdampak', 'thdp', 'perputaran', 'roda', 'perekonomian']",<FreqDist with 10 samples and 10 outcomes>,"['pemberian', 'blt', 'pemerintah', 'berdampak', 'thdp', 'perputaran', 'roda', 'perekonomian']",pemberian blt pemerintah berdampak thdp perputaran roda perekonomian,0.0
2022-10-24 11:07:12+00:00,Deviasuryadania,pemberian blt oleh pemerintah yg berdampak thdp perputaran roda perekonomian,"['pemberian', 'blt', 'oleh', 'pemerintah', 'yg', 'berdampak', 'thdp', 'perputaran', 'roda', 'perekonomian']",<FreqDist with 10 samples and 10 outcomes>,"['pemberian', 'blt', 'pemerintah', 'berdampak', 'thdp', 'perputaran', 'roda', 'perekonomian']",pemberian blt pemerintah berdampak thdp perputaran roda perekonomian,0.0
2022-10-24 11:06:10+00:00,Deviasuryadania,pemberian blt oleh pemerintah yg berdampak thdp perputaran roda perekonomian,"['pemberian', 'blt', 'oleh', 'pemerintah', 'yg', 'berdampak', 'thdp', 'perputaran', 'roda', 'perekonomian']",<FreqDist with 10 samples and 10 outcomes>,"['pemberian', 'blt', 'pemerintah', 'berdampak', 'thdp', 'perputaran', 'roda', 'perekonomian']",pemberian blt pemerintah berdampak thdp perputaran roda perekonomian,0.0
2022-10-24 11:06:10+00:00,harh4lmahera,pengemudi transportasi di halut terima blt bbm lewat halmahera,"['pengemudi', 'transportasi', 'di', 'halut', 'terima', 'blt', 'bbm', 'lewat', 'halmahera']",<FreqDist with 9 samples and 9 outcomes>,"['pengemudi', 'transportasi', 'halut', 'terima', 'blt', 'bbm', 'halmahera']",pengemudi transportasi halut terima blt bbm halmahera,1.0
2022-10-24 11:06:03+00:00,ngopibareng_id,mengurangi dampak inflasi pemkot kota surabaya menyerahkan bantuan langsung tunai bahan bakar minyak blt bbm kep,"['mengurangi', 'dampak', 'inflasi', 'pemkot', 'kota', 'surabaya', 'menyerahkan', 'bantuan', 'langsung', 'tunai', 'bahan', 'bakar', 'minyak', 'blt', 'bbm', 'kep']",<FreqDist with 16 samples and 16 outcomes>,"['mengurangi', 'dampak', 'inflasi', 'pemkot', 'kota', 'surabaya', 'menyerahkan', 'bantuan', 'langsung', 'tunai', 'bahan', 'bakar', 'minyak', 'blt', 'bbm', 'kep']",mengurangi dampak inflasi pemkot kota surabaya menyerahkan bantuan langsung tunai bahan bakar minyak blt bbm kep,-1.0
2022-10-24 11:05:12+00:00,Deviasuryadania,pemberian blt oleh pemerintah yg berdampak thdp perputaran roda perekonomian,"['pemberian', 'blt', 'oleh', 'pemerintah', 'yg', 'berdampak', 'thdp', 'perputaran', 'roda', 'perekonomian']",<FreqDist with 10 samples and 10 outcomes>,"['pemberian', 'blt', 'pemerintah', 'berdampak', 'thdp', 'perputaran', 'roda', 'perekonomian']",pemberian blt pemerintah berdampak thdp perputaran roda perekonomian,0.0
2022-10-24 11:03:40+00:00,Gajah_Mada01,top blt subsidi bbm terbukti ampuh mengendalikan laju inflasi,"['top', 'blt', 'subsidi', 'bbm', 'terbukti', 'ampuh', 'mengendalikan', 'laju', 'inflasi']",<FreqDist with 9 samples and 9 outcomes>,"['top', 'blt', 'subsidi', 'bbm', 'terbukti', 'ampuh', 'mengendalikan', 'laju', 'inflasi']",top blt subsidi bbm terbukti ampuh mengendalikan laju inflasi,1.0
2022-10-24 11:02:57+00:00,andrewbendico,gsp mending elo sono antri blt daripada nge bacot,"['gsp', 'mending', 'elo', 'sono', 'antri', 'blt', 'daripada', 'nge', 'bacot']",<FreqDist with 9 samples and 9 outcomes>,"['gsp', 'mending', 'elo', 'sono', 'antri', 'blt', 'nge', 'bacot']",gsp mending elo sono antri blt nge bacot,0.0
2022-10-24 11:02:08+00:00,andrewbendico,gsp elo buzzerrp mending antri blt sono,"['gsp', 'elo', 'buzzerrp', 'mending', 'antri', 'blt', 'sono']",<FreqDist with 7 samples and 7 outcomes>,"['gsp', 'elo', 'buzzerrp', 'mending', 'antri', 'blt', 'sono']",gsp elo buzzerrp mending antri blt sono,0.0
2022-10-24 10:54:06+00:00,pikiran_rakyat,cara cek penerima blt bbm tahap yang akan segera cair dengan login,"['cara', 'cek', 'penerima', 'blt', 'bbm', 'tahap', 'yang', 'akan', 'segera', 'cair', 'dengan', 'login']",<FreqDist with 12 samples and 12 outcomes>,"['cek', 'penerima', 'blt', 'bbm', 'tahap', 'cair', 'login']",cek penerima blt bbm tahap cair login,1.0
2022-10-24 10:54:06+00:00,PRDepok,cara cek penerima blt bbm tahap yang akan segera cair dengan login,"['cara', 'cek', 'penerima', 'blt', 'bbm', 'tahap', 'yang', 'akan', 'segera', 'cair', 'dengan', 'login']",<FreqDist with 12 samples and 12 outcomes>,"['cek', 'penerima', 'blt', 'bbm', 'tahap', 'cair', 'login']",cek penerima blt bbm tahap cair login,1.0
